Access,Start Time (UTCG),Stop Time (UTCG),Duration (sec),,
1318,18 Feb 2020 05:59:23.113,18 Feb 2020 06:10:03.572,640.459,,
1319,18 Feb 2020 07:36:33.583,18 Feb 2020 07:46:37.883,604.3,,
1320,18 Feb 2020 09:13:35.197,18 Feb 2020 09:23:48.960,613.763,,
1321,18 Feb 2020 10:50:02.379,18 Feb 2020 11:00:45.868,643.489,,
1322,18 Feb 2020 12:26:51.547,18 Feb 2020 12:35:48.826,537.279,,
1323,19 Feb 2020 03:30:27.960,19 Feb 2020 03:39:18.568,530.608,,
1324,19 Feb 2020 05:05:26.450,19 Feb 2020 05:16:09.769,643.32,,
1325,19 Feb 2020 06:42:21.807,19 Feb 2020 06:52:36.549,614.742,,
1326,19 Feb 2020 08:19:33.495,19 Feb 2020 08:29:37.213,603.719,,
1327,19 Feb 2020 09:56:08.595,19 Feb 2020 10:06:48.451,639.856,,
1328,19 Feb 2020 11:32:40.274,19 Feb 2020 11:42:39.697,599.423,,
1329,20 Feb 2020 02:37:52.983,20 Feb 2020 02:44:43.604,410.621,,
1330,20 Feb 2020 04:11:40.987,20 Feb 2020 04:22:14.213,633.226,,
1331,20 Feb 2020 05:48:11.385,20 Feb 2020 05:58:39.162,627.777,,
1332,20 Feb 2020 07:25:27.392,20 Feb 2020 07:35:27.118,599.726,,
1333,20 Feb 2020 09:02:14.080,20 Feb 2020 09:12:43.132,629.052,,
1334,20 Feb 2020 10:38:39.222,20 Feb 2020 10:49:10.509,631.287,,
1335,20 Feb 2020 12:16:15.823,20 Feb 2020 12:22:49.435,393.612,,
1336,21 Feb 2020 01:47:03.141,21 Feb 2020 01:48:33.067,89.925,,
1337,21 Feb 2020 03:18:10.127,21 Feb 2020 03:28:13.849,603.722,,
1338,21 Feb 2020 04:54:05.445,21 Feb 2020 05:04:44.465,639.02,,
1339,21 Feb 2020 06:31:17.569,21 Feb 2020 06:41:20.593,603.024,,
1340,21 Feb 2020 08:08:17.019,21 Feb 2020 08:18:33.020,616.001,,
1341,21 Feb 2020 09:44:43.346,21 Feb 2020 09:55:26.329,642.983,,
1342,21 Feb 2020 11:21:37.275,21 Feb 2020 11:30:19.000,521.725,,
1343,22 Feb 2020 02:24:58.685,22 Feb 2020 02:34:03.911,545.226,,
1344,22 Feb 2020 04:00:07.108,22 Feb 2020 04:10:50.703,643.595,,
1345,22 Feb 2020 05:37:05.872,22 Feb 2020 05:47:18.459,612.587,,
1346,22 Feb 2020 07:14:16.110,22 Feb 2020 07:24:21.245,605.135,,
1347,22 Feb 2020 08:50:49.472,22 Feb 2020 09:01:30.640,641.169,,
1348,22 Feb 2020 10:27:23.326,22 Feb 2020 10:37:14.290,590.964,,
1349,23 Feb 2020 01:32:16.393,23 Feb 2020 01:39:34.561,438.168,,
1350,23 Feb 2020 03:06:19.422,23 Feb 2020 03:16:55.657,636.235,,
1351,23 Feb 2020 04:42:54.996,23 Feb 2020 04:53:20.432,625.436,,
1352,23 Feb 2020 06:20:10.788,23 Feb 2020 06:30:10.667,599.879,,
1353,23 Feb 2020 07:56:55.240,23 Feb 2020 08:07:26.500,631.259,,
1354,23 Feb 2020 09:33:20.898,23 Feb 2020 09:43:48.228,627.33,,
1355,23 Feb 2020 11:11:09.774,23 Feb 2020 11:17:09.353,359.579,,
1356,24 Feb 2020 00:40:43.642,24 Feb 2020 00:44:05.274,201.632,,
1357,24 Feb 2020 02:12:45.663,24 Feb 2020 02:22:56.451,610.788,,
1358,24 Feb 2020 03:48:48.031,24 Feb 2020 03:59:25.375,637.344,,
1359,24 Feb 2020 05:26:01.544,24 Feb 2020 05:36:03.401,601.857,,
1360,24 Feb 2020 07:02:58.766,24 Feb 2020 07:13:17.000,618.235,,
1361,24 Feb 2020 08:39:24.378,24 Feb 2020 08:50:06.441,642.063,,
1362,24 Feb 2020 10:16:23.645,24 Feb 2020 10:24:48.217,504.572,,
1363,25 Feb 2020 01:19:30.263,25 Feb 2020 01:28:48.751,558.488,,
1364,25 Feb 2020 02:54:48.118,25 Feb 2020 03:05:31.605,643.488,,
1365,25 Feb 2020 04:31:50.013,25 Feb 2020 04:42:00.469,610.456,,
1366,25 Feb 2020 06:08:58.632,25 Feb 2020 06:19:05.283,606.652,,
1367,25 Feb 2020 07:45:30.357,25 Feb 2020 07:56:12.570,642.213,,
1368,25 Feb 2020 09:22:06.688,25 Feb 2020 09:31:48.267,581.578,,
1369,26 Feb 2020 00:26:41.531,26 Feb 2020 00:34:24.173,462.642,,
1370,26 Feb 2020 02:00:58.303,26 Feb 2020 02:11:37.005,638.702,,
1371,26 Feb 2020 03:37:38.773,26 Feb 2020 03:48:01.777,623.005,,
1372,26 Feb 2020 05:14:54.118,26 Feb 2020 05:24:54.292,600.174,,
1373,26 Feb 2020 06:51:36.372,26 Feb 2020 07:02:09.706,633.334,,
1374,26 Feb 2020 08:28:02.754,26 Feb 2020 08:38:25.498,622.744,,
1375,26 Feb 2020 10:06:06.444,26 Feb 2020 10:11:26.258,319.814,,
1376,26 Feb 2020 23:34:47.207,26 Feb 2020 23:39:14.820,267.613,,
1377,27 Feb 2020 01:07:21.789,27 Feb 2020 01:17:38.842,617.053,,
1378,27 Feb 2020 02:43:30.882,27 Feb 2020 02:54:06.324,635.442,,
1379,27 Feb 2020 04:20:45.506,27 Feb 2020 04:30:46.325,600.819,,
1380,27 Feb 2020 05:57:40.456,27 Feb 2020 06:08:00.911,620.455,,
1381,27 Feb 2020 07:34:05.503,27 Feb 2020 07:44:46.211,640.708,,
1382,27 Feb 2020 09:11:10.777,27 Feb 2020 09:19:16.400,485.623,,
1383,28 Feb 2020 00:14:02.679,28 Feb 2020 00:23:33.152,570.473,,
1384,28 Feb 2020 01:49:29.490,28 Feb 2020 02:00:12.502,643.012,,
1385,28 Feb 2020 03:26:34.231,28 Feb 2020 03:36:42.604,608.373,,
1386,28 Feb 2020 05:03:41.093,28 Feb 2020 05:13:49.341,608.248,,
1387,28 Feb 2020 06:40:11.284,28 Feb 2020 06:50:54.252,642.968,,
1388,28 Feb 2020 08:16:50.417,28 Feb 2020 08:26:21.622,571.205,,
1389,28 Feb 2020 23:21:08.181,28 Feb 2020 23:29:12.688,484.506,,
1390,29 Feb 2020 00:55:37.651,29 Feb 2020 01:06:18.276,640.624,,
1391,29 Feb 2020 02:32:22.727,29 Feb 2020 02:42:43.235,620.508,,
1392,29 Feb 2020 04:09:37.406,29 Feb 2020 04:19:38.023,600.617,,
1393,29 Feb 2020 05:46:17.501,29 Feb 2020 05:56:52.752,635.251,,
1394,29 Feb 2020 07:22:44.816,29 Feb 2020 07:33:02.326,617.51,,
1395,29 Feb 2020 09:01:07.109,29 Feb 2020 09:05:38.910,271.8,,
1396,29 Feb 2020 22:28:58.917,29 Feb 2020 22:34:16.660,317.744,,
1397,1 Mar 2020 00:01:58.504,1 Mar 2020 00:12:21.057,622.553,,
1398,1 Mar 2020 01:38:14.005,1 Mar 2020 01:48:47.343,633.338,,
1399,1 Mar 2020 03:15:29.474,1 Mar 2020 03:25:29.390,599.915,,
1400,1 Mar 2020 04:52:22.108,1 Mar 2020 05:02:44.762,622.654,,
1401,1 Mar 2020 06:28:46.753,1 Mar 2020 06:39:25.652,638.899,,
1402,1 Mar 2020 08:05:58.799,1 Mar 2020 08:13:43.453,464.654,,
1403,1 Mar 2020 23:08:35.908,1 Mar 2020 23:18:17.182,581.275,,
1404,2 Mar 2020 00:44:11.228,2 Mar 2020 00:54:53.420,642.192,,
1405,2 Mar 2020 02:21:18.526,2 Mar 2020 02:31:24.891,606.365,,
1406,2 Mar 2020 03:58:23.497,2 Mar 2020 04:08:33.439,609.942,,
1407,2 Mar 2020 05:34:52.272,2 Mar 2020 05:45:35.695,643.423,,
1408,2 Mar 2020 07:11:34.566,2 Mar 2020 07:20:54.348,559.781,,
1409,2 Mar 2020 22:15:36.189,2 Mar 2020 22:24:00.291,504.102,,
1410,2 Mar 2020 23:50:17.460,3 Mar 2020 00:00:59.508,642.048,,
1411,3 Mar 2020 01:27:06.857,3 Mar 2020 01:37:24.818,617.96,,
1412,3 Mar 2020 03:04:20.639,3 Mar 2020 03:14:21.858,601.219,,
1413,3 Mar 2020 04:40:58.643,3 Mar 2020 04:51:35.646,637.002,,
1414,3 Mar 2020 06:17:27.124,3 Mar 2020 06:27:38.717,611.593,,
1415,3 Mar 2020 07:56:14.625,3 Mar 2020 07:59:44.512,209.888,,
1416,3 Mar 2020 21:23:15.438,3 Mar 2020 21:29:14.168,358.73,,
1417,3 Mar 2020 22:56:35.814,3 Mar 2020 23:07:03.126,627.312,,
1418,4 Mar 2020 00:32:57.404,4 Mar 2020 00:43:28.459,631.056,,
1419,4 Mar 2020 02:10:13.432,4 Mar 2020 02:20:12.614,599.182,,
1420,4 Mar 2020 03:47:03.737,4 Mar 2020 03:57:28.558,624.821,,
1421,4 Mar 2020 05:23:28.150,4 Mar 2020 05:34:04.768,636.618,,
1422,4 Mar 2020 07:00:47.905,4 Mar 2020 07:08:09.249,441.343,,
1423,4 Mar 2020 22:03:09.924,4 Mar 2020 22:13:00.879,590.954,,
1424,4 Mar 2020 23:38:53.330,4 Mar 2020 23:49:34.386,641.056,,
1425,5 Mar 2020 01:16:02.893,5 Mar 2020 01:26:07.348,604.455,,
1426,5 Mar 2020 02:53:05.853,5 Mar 2020 03:03:17.577,611.724,,
1427,5 Mar 2020 04:29:33.346,5 Mar 2020 04:40:16.910,643.564,,
1428,5 Mar 2020 06:06:19.212,5 Mar 2020 06:15:26.411,547.198,,
1429,5 Mar 2020 21:10:05.445,5 Mar 2020 21:18:47.133,521.688,,
1430,5 Mar 2020 22:44:57.739,5 Mar 2020 22:55:40.718,642.979,,
1431,6 Mar 2020 00:21:51.144,6 Mar 2020 00:32:06.564,615.42,,
1432,6 Mar 2020 01:59:03.833,6 Mar 2020 02:09:05.818,601.985,,
1433,6 Mar 2020 03:35:39.819,6 Mar 2020 03:46:18.401,638.583,,
1434,6 Mar 2020 05:12:09.713,6 Mar 2020 05:22:14.660,604.947,,
1435,6 Mar 2020 06:51:39.547,6 Mar 2020 06:53:32.542,112.994,,
1436,6 Mar 2020 20:17:35.332,6 Mar 2020 20:24:08.783,393.451,,
1437,6 Mar 2020 21:51:13.704,6 Mar 2020 22:01:45.079,631.374,,
1438,6 Mar 2020 23:27:41.061,6 Mar 2020 23:38:09.698,628.637,,
1439,7 Mar 2020 01:04:57.391,7 Mar 2020 01:14:56.016,598.624,,
1440,7 Mar 2020 02:41:45.356,7 Mar 2020 02:52:12.312,626.956,,
1441,7 Mar 2020 04:18:09.730,7 Mar 2020 04:28:43.565,633.834,,
1442,7 Mar 2020 05:55:38.331,7 Mar 2020 06:02:33.575,415.244,,
1443,7 Mar 2020 20:57:44.706,7 Mar 2020 21:07:44.294,599.588,,
1444,7 Mar 2020 22:33:35.795,7 Mar 2020 22:44:15.423,639.628,,
1445,8 Mar 2020 00:10:47.321,8 Mar 2020 00:20:50.002,602.681,,
1446,8 Mar 2020 01:47:48.170,8 Mar 2020 01:58:01.762,613.593,,
1447,8 Mar 2020 03:24:14.524,8 Mar 2020 03:34:57.890,643.366,,
1448,8 Mar 2020 05:01:04.416,8 Mar 2020 05:09:57.779,533.363,,
1449,8 Mar 2020 20:04:35.840,8 Mar 2020 20:13:33.317,537.477,,
1450,8 Mar 2020 21:39:38.478,8 Mar 2020 21:50:21.933,643.454,,
1451,8 Mar 2020 23:16:35.588,8 Mar 2020 23:26:48.494,612.906,,
1452,9 Mar 2020 00:53:46.981,9 Mar 2020 01:03:49.912,602.931,,
1453,9 Mar 2020 02:30:21.040,9 Mar 2020 02:41:01.017,639.977,,
1454,9 Mar 2020 04:06:52.629,9 Mar 2020 04:16:50.151,597.522,,
1455,9 Mar 2020 19:11:57.841,9 Mar 2020 19:19:01.288,423.447,,
1456,9 Mar 2020 20:45:52.171,9 Mar 2020 20:56:26.936,634.766,,
1457,9 Mar 2020 22:22:24.973,9 Mar 2020 22:32:51.082,626.109,,
1458,9 Mar 2020 23:59:41.327,10 Mar 2020 00:09:39.608,598.281,,
1459,10 Mar 2020 01:36:26.969,10 Mar 2020 01:46:56.011,629.041,,
1460,10 Mar 2020 03:12:51.506,10 Mar 2020 03:23:22.029,630.523,,
1461,10 Mar 2020 04:50:30.408,10 Mar 2020 04:56:56.139,385.731,,
1462,10 Mar 2020 18:20:44.048,10 Mar 2020 18:23:14.729,150.681,,
1463,10 Mar 2020 19:52:20.231,10 Mar 2020 20:02:27.462,607.232,,
1464,10 Mar 2020 21:28:18.613,10 Mar 2020 21:38:56.557,637.944,,
1465,10 Mar 2020 23:05:31.798,10 Mar 2020 23:15:32.874,601.077,,
1466,11 Mar 2020 00:42:30.440,11 Mar 2020 00:52:45.992,615.552,,
1467,11 Mar 2020 02:18:55.822,11 Mar 2020 02:29:38.630,642.808,,
1468,11 Mar 2020 03:55:50.270,11 Mar 2020 04:04:28.376,518.106,,
1469,11 Mar 2020 18:59:07.305,11 Mar 2020 19:08:18.928,551.624,,
1470,11 Mar 2020 20:34:19.664,11 Mar 2020 20:45:03.166,643.502,,
1471,11 Mar 2020 22:11:20.162,11 Mar 2020 22:21:30.621,610.459,,
1472,11 Mar 2020 23:48:30.076,11 Mar 2020 23:58:34.147,604.071,,
1473,12 Mar 2020 01:25:02.319,12 Mar 2020 01:35:43.483,641.164,,
1474,12 Mar 2020 03:01:35.913,12 Mar 2020 03:11:25.162,589.249,,
1475,12 Mar 2020 18:06:22.463,12 Mar 2020 18:13:52.161,449.697,,
1476,12 Mar 2020 19:40:31.196,12 Mar 2020 19:51:08.727,637.531,,
1477,12 Mar 2020 21:17:09.112,12 Mar 2020 21:27:32.631,623.519,,
1478,12 Mar 2020 22:54:25.225,12 Mar 2020 23:04:23.399,598.174,,
1479,13 Mar 2020 00:31:08.581,13 Mar 2020 00:41:39.664,631.083,,
1480,13 Mar 2020 02:07:33.511,13 Mar 2020 02:18:00.149,626.638,,
1481,13 Mar 2020 03:45:24.623,13 Mar 2020 03:51:16.464,351.841,,
1482,13 Mar 2020 17:14:39.547,13 Mar 2020 17:18:33.182,233.635,,
1483,13 Mar 2020 18:46:56.458,13 Mar 2020 18:57:10.411,613.952,,
1484,13 Mar 2020 20:23:01.756,13 Mar 2020 20:33:37.796,636.04,,
1485,13 Mar 2020 22:00:16.283,13 Mar 2020 22:10:15.968,599.685,,
1486,13 Mar 2020 23:37:12.668,13 Mar 2020 23:47:30.274,617.606,,
1487,14 Mar 2020 01:13:37.252,14 Mar 2020 01:24:19.126,641.874,,
1488,14 Mar 2020 02:50:36.872,14 Mar 2020 02:58:58.128,501.256,,
1489,14 Mar 2020 17:53:39.744,14 Mar 2020 18:03:04.040,564.296,,
1490,14 Mar 2020 19:29:01.281,14 Mar 2020 19:39:44.442,643.161,,
1491,14 Mar 2020 21:06:04.838,14 Mar 2020 21:16:12.965,608.126,,
1492,14 Mar 2020 22:43:13.100,14 Mar 2020 22:53:18.508,605.409,,
1493,15 Mar 2020 00:19:43.652,15 Mar 2020 00:30:25.790,642.138,,
1494,15 Mar 2020 01:56:19.599,15 Mar 2020 02:05:59.647,580.048,,
1495,15 Mar 2020 17:00:48.872,15 Mar 2020 17:08:41.713,472.84,,
1496,15 Mar 2020 18:35:10.745,15 Mar 2020 18:45:50.464,639.719,,
1497,15 Mar 2020 20:11:53.446,15 Mar 2020 20:22:14.355,620.909,,
1498,15 Mar 2020 21:49:09.064,15 Mar 2020 21:59:07.384,598.32,,
1499,15 Mar 2020 23:25:50.187,15 Mar 2020 23:36:23.243,633.056,,
1500,16 Mar 2020 01:02:15.765,16 Mar 2020 01:12:37.897,622.132,,
1501,16 Mar 2020 02:40:21.759,16 Mar 2020 02:45:33.781,312.023,,
1502,16 Mar 2020 16:08:48.156,16 Mar 2020 16:13:38.974,290.818,,
1503,16 Mar 2020 17:41:33.351,16 Mar 2020 17:51:53.162,619.81,,
1504,16 Mar 2020 19:17:45.199,16 Mar 2020 19:28:19.157,633.958,,
1505,16 Mar 2020 20:55:00.761,16 Mar 2020 21:04:59.291,598.53,,
1506,16 Mar 2020 22:31:54.841,16 Mar 2020 22:42:14.578,619.737,,
1507,17 Mar 2020 00:08:18.826,17 Mar 2020 00:18:59.350,640.524,,
1508,17 Mar 2020 01:45:24.344,17 Mar 2020 01:53:26.900,482.557,,
1509,17 Mar 2020 16:48:13.093,17 Mar 2020 16:57:48.703,575.61,,
1510,17 Mar 2020 18:23:43.289,17 Mar 2020 18:34:25.765,642.476,,
1511,17 Mar 2020 20:00:49.582,17 Mar 2020 20:10:55.537,605.954,,
1512,17 Mar 2020 21:37:56.036,17 Mar 2020 21:48:02.991,606.955,,
1513,17 Mar 2020 23:14:25.045,17 Mar 2020 23:25:07.911,642.866,,
1514,18 Mar 2020 00:51:03.734,18 Mar 2020 01:00:33.558,569.824,,
1515,18 Mar 2020 15:55:16.813,18 Mar 2020 16:03:30.181,493.368,,
1516,18 Mar 2020 17:29:50.800,18 Mar 2020 17:40:32.147,641.347,,
1517,18 Mar 2020 19:06:37.950,18 Mar 2020 19:16:56.273,618.323,,
1518,18 Mar 2020 20:43:52.818,18 Mar 2020 20:53:51.571,598.752,,
1519,18 Mar 2020 22:20:31.787,18 Mar 2020 22:31:06.732,634.945,,
1520,18 Mar 2020 23:56:58.278,19 Mar 2020 00:07:15.238,616.96,,
1521,19 Mar 2020 01:35:23.222,19 Mar 2020 01:39:46.666,263.444,,
1522,19 Mar 2020 15:03:03.102,19 Mar 2020 15:08:38.855,335.753,,
1523,19 Mar 2020 16:36:10.871,19 Mar 2020 16:46:35.741,624.87,,
1524,19 Mar 2020 18:12:28.910,19 Mar 2020 18:23:00.648,631.737,,
1525,19 Mar 2020 19:49:45.195,19 Mar 2020 19:59:42.844,597.649,,
1526,19 Mar 2020 21:26:36.948,19 Mar 2020 21:36:58.889,621.941,,
1527,19 Mar 2020 23:03:00.549,19 Mar 2020 23:13:39.275,638.726,,
1528,20 Mar 2020 00:40:12.821,20 Mar 2020 00:47:54.543,461.721,,
1529,20 Mar 2020 15:42:47.276,20 Mar 2020 15:52:32.965,585.688,,
1530,20 Mar 2020 17:18:25.660,20 Mar 2020 17:29:07.145,641.485,,
1531,20 Mar 2020 18:55:34.357,20 Mar 2020 19:05:38.334,603.977,,
1532,20 Mar 2020 20:32:38.869,20 Mar 2020 20:42:47.571,608.702,,
1533,20 Mar 2020 22:09:06.503,20 Mar 2020 22:19:49.823,643.321,,
1534,20 Mar 2020 23:45:48.364,20 Mar 2020 23:55:06.832,558.468,,
1535,21 Mar 2020 14:49:46.080,21 Mar 2020 14:58:17.726,511.646,,
1536,21 Mar 2020 16:24:31.309,21 Mar 2020 16:35:13.799,642.489,,
1537,21 Mar 2020 18:01:22.579,21 Mar 2020 18:11:38.380,615.801,,
1538,21 Mar 2020 19:38:36.461,21 Mar 2020 19:48:35.931,599.47,,
1539,21 Mar 2020 21:15:13.375,21 Mar 2020 21:25:50.103,636.727,,
1540,21 Mar 2020 22:51:41.079,21 Mar 2020 23:01:52.130,611.051,,
1541,22 Mar 2020 00:30:32.284,22 Mar 2020 00:33:51.838,199.554,,
1542,22 Mar 2020 13:57:22.095,22 Mar 2020 14:03:35.074,372.979,,
1543,22 Mar 2020 15:30:48.970,22 Mar 2020 15:41:18.151,629.181,,
1544,22 Mar 2020 17:07:12.841,22 Mar 2020 17:17:42.273,629.433,,
1545,22 Mar 2020 18:44:29.554,22 Mar 2020 18:54:26.618,597.065,,
1546,22 Mar 2020 20:21:18.982,22 Mar 2020 20:31:43.179,624.197,,
1547,22 Mar 2020 21:57:42.429,22 Mar 2020 22:08:18.868,636.438,,
1548,22 Mar 2020 23:35:02.510,22 Mar 2020 23:42:20.846,438.336,,
1549,23 Mar 2020 14:37:22.220,23 Mar 2020 14:47:16.856,594.636,,
1550,23 Mar 2020 16:13:08.350,23 Mar 2020 16:23:48.583,640.234,,
1551,23 Mar 2020 17:50:19.120,23 Mar 2020 18:00:21.352,602.232,,
1552,23 Mar 2020 19:27:21.574,23 Mar 2020 19:37:32.235,610.662,,
1553,23 Mar 2020 21:03:48.022,23 Mar 2020 21:14:31.495,643.473,,
1554,23 Mar 2020 22:40:33.555,23 Mar 2020 22:49:39.379,545.823,,
1555,24 Mar 2020 13:44:16.514,24 Mar 2020 13:53:04.474,527.96,,
1556,24 Mar 2020 15:19:12.241,24 Mar 2020 15:29:55.419,643.178,,
1557,24 Mar 2020 16:56:07.288,24 Mar 2020 17:06:20.678,613.391,,
1558,24 Mar 2020 18:33:19.962,24 Mar 2020 18:43:20.445,600.483,,
1559,24 Mar 2020 20:09:54.935,24 Mar 2020 20:20:33.315,638.381,,
1560,24 Mar 2020 21:46:24.183,24 Mar 2020 21:56:28.522,604.339,,
1561,24 Mar 2020 23:26:03.017,24 Mar 2020 23:27:35.200,92.182,,
1562,25 Mar 2020 12:51:43.999,25 Mar 2020 12:58:28.705,404.706,,
1563,25 Mar 2020 14:25:27.593,25 Mar 2020 14:36:00.405,632.811,,
1564,25 Mar 2020 16:01:56.959,25 Mar 2020 16:12:24.030,627.072,,
1565,25 Mar 2020 17:39:13.793,25 Mar 2020 17:49:10.596,596.804,,
1566,25 Mar 2020 19:16:00.916,25 Mar 2020 19:26:27.412,626.496,,
1567,25 Mar 2020 20:52:24.470,25 Mar 2020 21:02:58.075,633.606,,
1568,25 Mar 2020 22:29:53.649,25 Mar 2020 22:36:45.508,411.859,,
1569,26 Mar 2020 12:01:25.837,26 Mar 2020 12:01:48.246,22.409,,
1570,26 Mar 2020 13:31:57.852,26 Mar 2020 13:42:00.411,602.559,,
1571,26 Mar 2020 15:07:51.320,26 Mar 2020 15:18:30.079,638.76,,
1572,26 Mar 2020 16:45:03.830,26 Mar 2020 16:55:04.587,600.757,,
1573,26 Mar 2020 18:22:04.145,26 Mar 2020 18:32:16.936,612.791,,
1574,26 Mar 2020 19:58:29.595,26 Mar 2020 20:09:12.877,643.282,,
1575,26 Mar 2020 21:35:19.353,26 Mar 2020 21:44:11.108,531.755,,
1576,27 Mar 2020 12:38:47.968,27 Mar 2020 12:47:50.516,542.549,,
1577,27 Mar 2020 14:13:53.542,27 Mar 2020 14:24:37.002,643.46,,
1578,27 Mar 2020 15:50:52.037,27 Mar 2020 16:01:03.159,611.121,,
1579,27 Mar 2020 17:28:03.301,27 Mar 2020 17:38:05.084,601.783,,
1580,27 Mar 2020 19:04:36.467,27 Mar 2020 19:15:16.339,639.871,,
1581,27 Mar 2020 20:41:07.613,27 Mar 2020 20:51:04.346,596.733,,
1582,28 Mar 2020 11:46:08.139,28 Mar 2020 11:53:20.393,432.254,,
1583,28 Mar 2020 13:20:06.695,28 Mar 2020 13:30:42.507,635.812,,
1584,28 Mar 2020 14:56:41.208,28 Mar 2020 15:07:05.914,624.707,,
1585,28 Mar 2020 16:33:57.883,28 Mar 2020 16:43:54.755,596.872,,
1586,28 Mar 2020 18:10:42.751,28 Mar 2020 18:21:11.545,628.794,,
1587,28 Mar 2020 19:47:06.676,28 Mar 2020 19:57:36.853,630.177,,
1588,28 Mar 2020 21:24:46.613,28 Mar 2020 21:31:08.139,381.525,,
1589,29 Mar 2020 10:54:44.028,29 Mar 2020 10:57:44.216,180.188,,
1590,29 Mar 2020 12:26:34.106,29 Mar 2020 12:36:43.646,609.54,,
1591,29 Mar 2020 14:02:34.525,29 Mar 2020 14:13:11.632,637.107,,
1592,29 Mar 2020 15:39:48.452,29 Mar 2020 15:49:48.016,599.564,,
1593,29 Mar 2020 17:16:46.549,29 Mar 2020 17:27:01.634,615.085,,
1594,29 Mar 2020 18:53:11.222,29 Mar 2020 19:03:53.926,642.703,,
1595,29 Mar 2020 20:30:05.845,29 Mar 2020 20:38:41.887,516.041,,
1596,30 Mar 2020 11:33:20.318,30 Mar 2020 11:42:35.931,555.613,,
1597,30 Mar 2020 13:08:35.171,30 Mar 2020 13:19:18.546,643.375,,
1598,30 Mar 2020 14:45:36.772,30 Mar 2020 14:55:45.805,609.033,,
1599,30 Mar 2020 16:22:46.454,30 Mar 2020 16:32:49.818,603.365,,
1600,30 Mar 2020 17:59:17.964,30 Mar 2020 18:09:59.129,641.165,,
1601,30 Mar 2020 19:35:51.393,30 Mar 2020 19:45:39.542,588.149,,
1602,31 Mar 2020 10:40:34.059,31 Mar 2020 10:48:10.535,456.476,,
1603,31 Mar 2020 12:14:46.221,31 Mar 2020 12:25:24.469,638.248,,
1604,31 Mar 2020 13:51:25.545,31 Mar 2020 14:01:47.916,622.371,,
1605,31 Mar 2020 15:28:41.791,31 Mar 2020 15:38:39.064,597.273,,
1606,31 Mar 2020 17:05:24.474,31 Mar 2020 17:15:55.541,631.067,,
1607,31 Mar 2020 18:41:49.051,31 Mar 2020 18:52:15.151,626.1,,
1608,31 Mar 2020 20:19:41.947,31 Mar 2020 20:25:28.136,346.189,,
1609,1 Apr 2020 09:48:46.193,1 Apr 2020 09:52:56.406,250.213,,
1610,1 Apr 2020 11:21:10.914,1 Apr 2020 11:31:26.590,615.676,,
1611,1 Apr 2020 12:57:17.918,1 Apr 2020 13:07:53.228,635.31,,
1612,1 Apr 2020 14:34:32.938,1 Apr 2020 14:44:31.616,598.678,,
1613,1 Apr 2020 16:11:28.787,1 Apr 2020 16:21:46.302,617.515,,
1614,1 Apr 2020 17:47:52.901,1 Apr 2020 17:58:34.603,641.702,,
1615,1 Apr 2020 19:24:53.120,1 Apr 2020 19:33:11.595,498.475,,
1616,2 Apr 2020 10:27:53.459,2 Apr 2020 10:37:20.791,567.332,,
1617,2 Apr 2020 12:03:17.087,2 Apr 2020 12:14:00.057,642.97,,
1618,2 Apr 2020 13:40:21.465,2 Apr 2020 13:50:28.614,607.149,,
1619,2 Apr 2020 15:17:29.406,2 Apr 2020 15:27:34.603,605.197,,
1620,2 Apr 2020 16:53:59.425,2 Apr 2020 17:04:41.635,642.21,,
1621,2 Apr 2020 18:30:35.551,2 Apr 2020 18:40:14.030,578.479,,
1622,3 Apr 2020 09:35:01.442,3 Apr 2020 09:42:59.405,477.963,,
1623,3 Apr 2020 11:09:26.125,3 Apr 2020 11:20:06.290,640.164,,
1624,3 Apr 2020 12:46:09.937,3 Apr 2020 12:56:30.022,620.085,,
1625,3 Apr 2020 14:23:25.502,3 Apr 2020 14:33:23.490,597.988,,
1626,3 Apr 2020 16:00:06.080,3 Apr 2020 16:10:39.359,633.279,,
1627,3 Apr 2020 17:36:31.615,3 Apr 2020 17:46:52.915,621.3,,
1628,3 Apr 2020 19:14:40.570,3 Apr 2020 19:19:44.540,303.969,,
1629,4 Apr 2020 08:42:57.710,4 Apr 2020 08:47:59.405,301.695,,
1630,4 Apr 2020 10:15:48.216,4 Apr 2020 10:26:09.256,621.04,,
1631,4 Apr 2020 11:52:01.461,4 Apr 2020 12:02:34.864,633.403,,
1632,4 Apr 2020 13:29:17.270,4 Apr 2020 13:39:15.364,598.094,,
1633,4 Apr 2020 15:06:10.846,4 Apr 2020 15:16:30.881,620.034,,
1634,4 Apr 2020 16:42:34.635,4 Apr 2020 16:53:14.860,640.225,,
1635,4 Apr 2020 18:19:41.300,4 Apr 2020 18:27:40.054,478.754,,
1636,5 Apr 2020 09:22:27.297,5 Apr 2020 09:32:05.142,577.845,,
1637,5 Apr 2020 10:57:59.242,5 Apr 2020 11:08:41.526,642.284,,
1638,5 Apr 2020 12:35:06.076,5 Apr 2020 12:45:11.556,605.48,,
1639,5 Apr 2020 14:12:12.139,5 Apr 2020 14:22:19.399,607.259,,
1640,5 Apr 2020 15:48:40.834,5 Apr 2020 15:59:23.812,642.978,,
1641,5 Apr 2020 17:25:20.123,5 Apr 2020 17:34:47.731,567.607,,
